order-id	tracking-id	expected-ship-date	asin	sku	product-name	quantity-purchased	invoice-id	package-identifier	ship-service-level	is-prime	pickup-slot	order-item-id	purchase-date	ship-postal-code	ship-country	ship-city	ship-state	carrier	verge-of-cancellation	verge-of-lateShipment
403-7321701-7101919	347836413575	2025-02-18T18:29:59+00:00	B0CM3P4H3B	WC-47	SYGA Warm Winter Knitted Hat Women Fashion Beanie Winter Cap (Above 15 Year) Black	1	IN-310198	403-7321701-7101919	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46706293776642	2025-02-17T21:29:48+00:00	342003	IN	Jodhpur	RAJASTHAN	ATS	false	true
404-2704480-7234703	347836460883	2025-02-18T18:29:59+00:00	B09NL4GRPF	WaistBandElastic-WP84-2	SYGA Women Metal Chain Leaves Buckle Stretchy Skinny Belt, Silver (Fits Waist Size 26-36)	1	IN-310057	404-2704480-7234703	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701020183922	2025-02-17T16:43:52+00:00	201307	IN	NOIDA	UTTAR PRADESH	ATS	false	true
405-3595199-3107563	164608070572	2025-02-18T18:29:59+00:00	B0CLRW8NX7	WC-08	SYGA Winter Woolen Hat Men Ears Protection Beanie Knitted Hat Soft Plush Warm Cap (Above 15 Year) Khaki	1	IN-310071	405-3595199-3107563	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701784227242	2025-02-17T17:09:43+00:00	400610	IN	THANE	MAHARASHTRA	ATS	true	false
402-4727830-6369113	347836463099	2025-02-18T18:29:59+00:00	B09P55DPXG	BabyLeggings-White-12-24M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 12-24 Months	1	IN-310013	402-4727830-6369113	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698377852522	2025-02-17T15:32:31+00:00	560077	IN	BENGALURU	KARNATAKA	ATS	false	true
402-0163312-9796309	347836460715	2025-02-18T18:29:59+00:00	B0DDH4GFBV	BL-226	SYGA Girls Mesh Cotton Stockings, Mosquito-Proof Pantyhose with Bow Detail, Infant Leggings for 12-24 Months(White)	1	IN-309889	402-0163312-9796309	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694884934722	2025-02-17T12:06:02+00:00	576101	IN	Udupi	KARNATAKA	ATS	false	true
406-5009302-1645100	347836413599	2025-02-18T18:29:59+00:00	B0CVDTJ1DC	BC-11	SYGA Baby Cap Flower Wool Warm Knitted Streachable Hat Infant Toddler Baby Cap 0-3 Years (Rose Red)	1	IN-309885	406-5009302-1645100	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694918866162	2025-02-17T11:57:44+00:00	410206	IN	NAVI MUMBAI	MAHARASHTRA	ATS	false	true
408-9532857-1700311	347836413582	2025-02-18T18:29:59+00:00	B0DBV3G64X	BC-19	SYGA Baby Winter Cap 1-5 Years Wool Multi-Stripe Warm Knitted Hat with Ear Protection Rainbow hat [Blue]	1	IN-310065	408-9532857-1700311	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700213654402	2025-02-17T16:53:59+00:00	843302	IN	SITAMARHI	BIHAR	ATS	false	true
405-7145142-1545143	347836460890	2025-02-18T18:29:59+00:00	B09PVGMRD5	Tea Drainer-Type1	SYGA Stainless Steel Tea Infuser Premium Tea Strainer with Two Handles & Large Capacity for Loose Tea Leaf, Classic Metal Mesh Tea Filter for Cups, Mugs, Teapots- Type 1	1	IN-310001	405-7145142-1545143	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697597525202	2025-02-17T15:06:31+00:00	695025	IN	THIRUVANANTHAPURAM	KERALA	ATS	false	true
407-5048517-6317127	347836460913	2025-02-18T18:29:59+00:00	B09P54Q231	BabyLeggings-White-0-6M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 0-6 Months	1	IN-309867	407-5048517-6317127	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693818502122	2025-02-17T11:24:39+00:00	201010	IN	GHAZIABAD	UTTAR PRADESH	ATS	false	true
404-4720873-0812325	347836408816	2025-02-18T18:29:59+00:00	B0CLRW8NX7	WC-08	SYGA Winter Woolen Hat Men Ears Protection Beanie Knitted Hat Soft Plush Warm Cap (Above 15 Year) Khaki	1	IN-309888	404-4720873-0812325	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694155168202	2025-02-17T11:59:51+00:00	641104	IN	KARAMADAI	TAMIL NADU	ATS	false	true
406-7946998-7404354	347836460937	2025-02-18T18:29:59+00:00	B0DDHG2NBG	BS-76	SYGA Baby Girls Mesh Nylon Bow Socks Suitable for Ages 0-3 Years(Black)	1	IN-310111	406-7946998-7404354	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701849935042	2025-02-17T17:48:17+00:00	500098	IN	HYDERABAD	TELANGANA	ATS	false	true
407-0582467-6599540	347836463112	2025-02-18T18:29:59+00:00	B0DDHG5X6Y	BS-55	SYGA 3 Pairs Baby Cotton Long Tube Over-the-Knee Socks - Spring and Autumn, Suitable for 0-24 Months Old(Multi Tiger)	1	IN-310156	407-0582467-6599540	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703852690282	2025-02-17T18:49:48+00:00	500085	IN	HYDERABAD	TELANGANA	ATS	false	true
171-3453045-5465954	347836413605	2025-02-18T18:29:59+00:00	B09J8DSHPC	Cap-RabbitCartoon-Grey	SYGA Unisex-Child Wool Baby Hats For Winter Cap, Cute Rabbit Ears Head Hooded For Kids Babies For 1-5 Years Grey, Free Size	1	IN-310161	171-3453045-5465954	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703541361202	2025-02-17T18:55:25+00:00	560025	IN	BENGALURU	KARNATAKA	ATS	false	true
404-8158487-5877929	347836463136	2025-02-18T18:29:59+00:00	B09J2NQBQ7	Cap-PrintedBalaclava-Khaki	SYGA Women Hat & Scarf for Adult Winter Cap Wool Neck Scarf Beanie Hat for Winter Above 15 Year - Khaki	1	IN-309901	404-8158487-5877929	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695150941802	2025-02-17T12:27:35+00:00	560016	IN	BENGALURU	KARNATAKA	ATS	false	true
402-4773044-5023532	164608068081	2025-02-18T18:29:59+00:00	B09P6FNG22	MenWinterHats_Navy	SYGA Mens Wool Winter Beanie Earflaps Baseball Cap With Warmer Outdoor Fleece Hat With Visor- Navy, Free Size	1	IN-310190	402-4773044-5023532	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704831629522	2025-02-17T21:07:26+00:00	380015	IN	Ahmedabad	Gujarat	ATS	true	false
402-2711844-6248317	347836463143	2025-02-18T18:29:59+00:00	B09P54Q231	BabyLeggings-White-0-6M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 0-6 Months	1	IN-309799	402-2711844-6248317	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691343231122	2025-02-17T09:50:51+00:00	500067	IN	Hyderabad	Telangana	ATS	false	true
406-0253245-2944373	347836408854	2025-02-18T18:29:59+00:00	B0DJFJC22Q	EM-46	SYGA Winter Earmuffs for Men's and Women's Foldable Simple Design Plush, Warm & Cozy For Kids, Adult (Black)	1	IN-310182	406-0253245-2944373	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704701888122	2025-02-17T20:04:11+00:00	642109	IN	KINATHUKADAVU	TAMIL NADU	ATS	false	true
406-4342488-3211526	347836463150	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-309836	406-4342488-3211526	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693130119882	2025-02-17T10:44:30+00:00	411014	IN	PUNE	MAHARASHTRA	ATS	false	true
408-8123717-2932302	347836408878	2025-02-18T18:29:59+00:00	B0DJFJC22Q	EM-46	SYGA Winter Earmuffs for Men's and Women's Foldable Simple Design Plush, Warm & Cozy For Kids, Adult (Black)	1	IN-309950	408-8123717-2932302	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696129843642	2025-02-17T13:39:20+00:00	603204	IN	Singaperumal Koil	TAMIL NADU	ATS	false	true
406-7108043-8821909	347836460944	2025-02-18T18:29:59+00:00	B0DHSD5Z75	SCHOOLBAG-131	SYGA Kids Backpack Bunny Design Large Capacity, Splashproof School Bag for Preschool Kindergarten, and Elementary Students (Pink & Green)	1	IN-310183	406-7108043-8821909	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705884485322	2025-02-17T20:19:03+00:00	793019	IN	SHILLONG	MEGHALAYA	ATS	false	true
404-2203742-3288332	347836412332	2025-02-18T18:29:59+00:00	B0CYC5FVKH	PA-02	SYGA A3 Children's 90 Pages Diamond Painting Storage Book,Diamond Painting Portfolio Award Collection Album Painting Art Work Storage Bag Drawing Paper Folder(A3+A4* can hold 180 sheets Pink)	1	IN-309932	404-2203742-3288332	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696250368202	2025-02-17T13:16:07+00:00	600043	IN	Chennai	Tamil Nadu	ATS	false	true
405-7200542-5641935	347836463167	2025-02-18T18:29:59+00:00	B0CKXBDBQN	SOCKS-SET5-DARK-THEME	SYGA 5 Pairs Baby Girl & Baby Boy Socks, Toddlers Infant Cotton Stretch Crew Socks with Theme Design, Suitable for 0-2 Years baby	1	IN-310016	405-7200542-5641935	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697699546282	2025-02-17T15:34:31+00:00	796701	IN	Lunglei	MIZORAM	ATS	false	true
405-0721237-1630702	347836463174	2025-02-18T18:29:59+00:00	B0D22G8PMX	SWIM-04	SYGA Children's Swimsuit Short Sleeve Big Red Shark-M Size Perfect for Kids Age 3-4 Years Old (Red)	1	IN-310216	405-0721237-1630702	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732235120522	2025-02-18T01:16:42+00:00	500034	IN	HYDERABAD	TELANGANA	ATS	false	true
406-0319108-2451552	347836460968	2025-02-18T18:29:59+00:00	B09GFSYBQ6	PrintedFlowerHat-Grey	SYGA Baby Turban Hat, Toddler Beanie Cap Infant Hat 6 Month-4 Years Cotton Floral Baby Cap Headwear Unisex With Big Flower Soft Cute Hat, Grey Floral|1 Count	1	IN-310175	406-0319108-2451552	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704564690842	2025-02-17T19:30:56+00:00	201002	IN	GHAZIABAD	UTTAR PRADESH	ATS	false	true
402-6864574-3510704	347836412349	2025-02-18T18:29:59+00:00	B0DHSFWJPK	SCHOOLBAG-136	SYGA Kids Backpack Waterproof, Ultra-light School Bag with Coin Purse for Preschool and Kindergarten Students (Bright Purple)	1	IN-310212	402-6864574-3510704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46707429686962	2025-02-18T00:32:47+00:00	243639	IN	UJHANI	UTTAR PRADESH	ATS	false	true
405-1644046-8441152	164608088782	2025-02-18T18:29:59+00:00	B0CLLYX3MS	WC-02	SYGA Women Winter Knitted Warm Hat With Scarf,Ear Protection Pompom Woolen Hat For Adult (Black), Free Size	1	IN-309842	405-1644046-8441152	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693741389002	2025-02-17T11:03:06+00:00	380063	IN	AHMEDABAD	GUJARAT	ATS	true	false
403-1521759-9934715	347836412356	2025-02-18T18:29:59+00:00	B0CM3NWNP3	WC-44	SYGA Warm Winter Knitted Hat Women Fashion Beanie Winter Cap (Above 15 Year) White	1	IN-310195	403-1521759-9934715	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46706245134002	2025-02-17T21:19:05+00:00	342003	IN	Jodhpur	RAJASTHAN	ATS	false	true
407-3187133-5309107	347836463181	2025-02-18T18:29:59+00:00	B0DDHGY1K7	BS-78	SYGA Baby Girls Mesh Nylon Bow Socks Suitable for Ages 0-3 Years(Pink)	1	IN-309942	407-3187133-5309107	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695266497882	2025-02-17T13:30:26+00:00	516001	IN	KADAPA	ANDHRA PRADESH	ATS	false	true
408-5877188-6638762	347836460999	2025-02-18T18:29:59+00:00	B0CM5ZPL4N	WC-71	SYGA Winter Warm Ear Protection Knitted Woolen Unisex Baby Hat (2-6 Year) Grey	1	IN-309956	408-5877188-6638762	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46695848347642	2025-02-17T13:51:08+00:00	744102	IN	SOUTH ANDAMAN	ANDAMAN & NICOBAR ISLANDS	ATS	false	true
407-7455542-8635558	347836413643	2025-02-18T18:29:59+00:00	B0CM5ZPL4N	WC-71	SYGA Winter Warm Ear Protection Knitted Woolen Unisex Baby Hat (2-6 Year) Grey	1	IN-309843	407-7455542-8635558	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692527499162	2025-02-17T10:56:37+00:00	600023	IN	Chennai	TAMIL NADU	ATS	false	true
171-5643550-4850740	347836413650	2025-02-18T18:29:59+00:00	B0CM12X74Q	EM-03	SYGA Children's Earmuffs Black Lengh man Design Plush Warm Earmuffs Suitable for For 10 Years Above	1	IN-309819	171-5643550-4850740	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693152461282	2025-02-17T10:23:17+00:00	226010	IN	LUCKNOW	UTTAR PRADESH	ATS	false	true
407-4664187-4687557	347836461002	2025-02-18T18:29:59+00:00	B0D1KNPXKM	WAISTBELT-46	SYGA Women's Dress Waist Chain Metal Hook Chain Simple Decorative Thin Belt(Silver)	1	IN-309770	407-4664187-4687557	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46690451679922	2025-02-17T09:18:16+00:00	403509	IN	ANJUNA	GOA	ATS	false	true
408-0964798-6880345	347836463228	2025-02-18T18:29:59+00:00	B09BCFPLPS	10L_WaterPouch_BlueValve	Syga 10 Liters Portable Collapsible Water Storage Tank Water Container Water Carrier Lifting Bag Camping Hiking Survival Kit Tool, Plastic- Blue with Valve	1	IN-310031	408-0964798-6880345	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699207625282	2025-02-17T15:58:17+00:00	737126	IN	NAMCHI	SIKKIM	ATS	false	true
402-2618476-5173953	347836413667	2025-02-18T18:29:59+00:00	B0CYQ5HLY9	WP-179	SYGA Women's Mobile Phone Bag Style Crossbody Bag Mobile Phone Coin Shoulder Small Bag (RED)	1	IN-310026	402-2618476-5173953	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698681160642	2025-02-17T15:47:47+00:00	502001	IN	SANGAREDDY	TELANGANA	ATS	false	true
408-7205091-9600300	347836412370	2025-02-18T18:29:59+00:00	B099S6PDYY	10L_WaterPouch_BT	Syga 10 Liters Portable Collapsible Water Storage Tank Water Container Water Carrier Lifting Bag Camping Hiking Survival Kit Tool, Plastic- Blue Transparent	1	IN-309788	408-7205091-9600300	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46690929066922	2025-02-17T09:32:43+00:00	560015	IN	Bengaluru	KARNATAKA	ATS	false	true
403-3761242-2214712	347836412387	2025-02-18T18:29:59+00:00	B08G1B3PF1	ScarfCap_Beige	SYGA Unisex Wool Hat for Baby Winter Cap Ear & Neck Proction 6-24 Month - Beige	1	IN-309780	403-3761242-2214712	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692117481122	2025-02-17T09:29:49+00:00	560079	IN	BANGALORE	KARNATAKA	ATS	false	true
171-5588667-1999566	164608094554	2025-02-18T18:29:59+00:00	B0CV5R4KSL	BR-03	SYGA Adjustable Decorative Bookends for Home Office Metal Bookends for Heavy Books, Book Organizer for Desk Ideal Bookends for Shelves (Navy Blue)	1	IN-310036	171-5588667-1999566	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698954122842	2025-02-17T16:15:05+00:00	421202	IN	KALYAN	MAHARASHTRA	ATS	true	false
404-0227193-2972308	347836463242	2025-02-18T18:29:59+00:00	B07G3855TW	SteamerPlate	SYGA Medium Stainless Steel Steamer Basket for Vegetable/Insert for Pots, Pans steam boiling (6.5"-10")	1	IN-309918	404-0227193-2972308	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696371270082	2025-02-17T12:52:09+00:00	160036	IN	CHANDIGARH	CHANDIGARH	ATS	false	true
171-8930144-2305166	347836412400	2025-02-18T18:29:59+00:00	B07CVJM1FX	Cake Smoother	Syga Stainless Steel Cake Smoother with Scale Cutting Knife(Silver)	1	IN-310184	171-8930144-2305166	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46705672110242	2025-02-17T20:22:56+00:00	203131	IN	KHURJA	UTTAR PRADESH	ATS	false	true
408-3057399-3595554	347836461224	2025-02-18T18:29:59+00:00	B08PBTBB6T	CutePuppyCap_Black	SYGA Baby Cap Cotton Small Cute Puppy Long Tailed Design Strechy Comfortable for Baby Sleep Cap 6-24 Month Black	1	IN-309977	408-3057399-3595554	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698074443602	2025-02-17T14:38:52+00:00	201009	IN	GHAZIABAD	UTTAR PRADESH	ATS	false	true
407-0530887-8235511	347836461248	2025-02-18T18:29:59+00:00	B0CKVW3PPB	SOCKS-SET5-PURPLE-STRAW	SYGA 5 Pairs Baby Girl Boy Socks, Toddlers Infant Cotton Warm Stretch Crew Socks Suitable for Ages 0-2 Years old baby	1	IN-309833	407-0530887-8235511	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46693009710922	2025-02-17T10:42:54+00:00	670591	IN	Padannotte, munderi	KERALA	ATS	false	true
405-8844823-5365956	164608088799	2025-02-18T18:29:59+00:00	B07FZ82X63	MicrophoneStand_Black	SYGA 35 Metal Cantilever Microphone Desktop Universal Capacitor Wheat Stand (Black)	1	IN-310196	405-8844823-5365956	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46707026060122	2025-02-17T21:32:34+00:00	400705	IN	NAVI MUMBAI	MAHARASHTRA	ATS	true	false
406-3431598-7684352	347836413698	2025-02-18T18:29:59+00:00	B07JFWYL3X	6KnifeSet_Black	Syga 6 Piece Ceramic Kitchen Knife Set and Vegetable Peeler Set with Adjustable Holder Stand(Black)	1	IN-310055	406-3431598-7684352	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699327109682	2025-02-17T16:41:21+00:00	600083	IN	CHENNAI	TAMIL NADU	ATS	false	true
402-3585411-1856302	347836461057	2025-02-18T18:29:59+00:00	B07G3855TW	SteamerPlate	SYGA Medium Stainless Steel Steamer Basket for Vegetable/Insert for Pots, Pans steam boiling (6.5"-10")	1	IN-309976	402-3585411-1856302	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46699307658002	2025-02-17T14:38:23+00:00	560037	IN	BENGALURU	KARNATAKA	ATS	false	true
403-9745381-3394704	347836412424	2025-02-18T18:29:59+00:00	B09DPH2QY4	Goggles-Modern-Black	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years (Black)	1	IN-309969	403-9745381-3394704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698008178842	2025-02-17T14:22:15+00:00	508253	IN	NALGONDA	TELANGANA	ATS	false	true
171-5303444-6874733	347836461255	2025-02-18T18:29:59+00:00	B08G4ZD89J	FOCUSDSLR STRAP	SYGA Focus F-1 Anti-Slip Quick Rapid Shoulder Sling Belt Neck Strap for Camera SLR DSLR Black	1	IN-309987	171-5303444-6874733	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46698153180602	2025-02-17T14:54:27+00:00	122001	IN	GURUGRAM	HARYANA	ATS	false	true
403-7990044-6000354	347836461095	2025-02-18T18:29:59+00:00	B08G4ZD89J	FOCUSDSLR STRAP	SYGA Focus F-1 Anti-Slip Quick Rapid Shoulder Sling Belt Neck Strap for Camera SLR DSLR Black	1	IN-309963	403-7990044-6000354	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696914555682	2025-02-17T14:11:15+00:00	110096	IN	New Delhi	DELHI	ATS	false	true
407-1160717-3234745	347836412431	2025-02-18T18:29:59+00:00	B07JPZLRZX	BottleRack_Blue	SYGA Foldable Plastic Baby Bottle Drying Racks Feeding Cup Nipple Storage Shelf Stand Holder (Blue)	1	IN-309878	407-1160717-3234745	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694923363242	2025-02-17T11:38:08+00:00	388560	IN	PAMOL, BORSAD	GUJARAT	ATS	false	true
171-9164196-8675503	347836413711	2025-02-18T18:29:59+00:00	B09DPH2QY4	Goggles-Modern-Black	SYGA Kids Sunglasses, Modern Stylish Eyewears for Boy's and Girls, Suitable for Age 4 to 12 Years (Black)	1	IN-309974	171-9164196-8675503	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697043929602	2025-02-17T14:32:45+00:00	673014	IN	OLAVANNA	KERALA	ATS	false	true
404-6425490-5949118	347836461286	2025-02-18T18:29:59+00:00	B07CVJM1FX	Cake Smoother	Syga Stainless Steel Cake Smoother with Scale Cutting Knife(Silver)	1	IN-309794	404-6425490-5949118	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691927552042	2025-02-17T09:42:51+00:00	625007	IN	MADURAI	TAMIL NADU	ATS	false	true
404-6491790-4624336	347836461293	2025-02-18T18:29:59+00:00	B07N1JF426	FruitPicker	SYGA Fruit Picker Head Basket or Fruit Picking Tools, Fruits Catcher for Harvest Picking Apple Citrus,Pear,Peach, etc	1	IN-310186	404-6491790-4624336	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704741154602	2025-02-17T20:28:27+00:00	636705	IN	DHARMAPURI	TAMIL NADU	ATS	false	true
407-2179941-3542741	347836461309	2025-02-18T18:29:59+00:00	B09DPDRPTF	Goggles-Round-MilkyFrame&TeaSlices	SYGA Kids Goggles, Modern Stylish Eyewears for Boy's and Girls, Round Shape, Suitable for Age 3 to 8 Years - Milky white tea slices	1	IN-310083	407-2179941-3542741	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700354931602	2025-02-17T17:15:11+00:00	680569	IN	TALIKKULAM	KERALA	ATS	false	true
408-0127463-2691502	347836461101	2025-02-18T18:29:59+00:00	B07FRJ2JK4	RingHolder_Black	SYGA Ring Holder Hand Shape Plastic Jwellery Stand (Black)	1	IN-310112	408-0127463-2691502	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701090144082	2025-02-17T17:51:42+00:00	411041	IN	PUNE	MAHARASHTRA	ATS	false	true
408-8308203-8012306	347836412448	2025-02-18T18:29:59+00:00	B07FRJ2JK4	RingHolder_Black	SYGA Ring Holder Hand Shape Plastic Jwellery Stand (Black)	1	IN-309981	408-8308203-8012306	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46697935452922	2025-02-17T14:44:26+00:00	122103	IN	HSIIDC Sohan road	HARYANA	ATS	false	true
403-9082632-9350711	347836413735	2025-02-18T18:29:59+00:00	B07YNQBMWS	PlainCap_Blue	SYGA Unisex Cotton Cap Knitted Baby Cap Piece PlainCap_Blue_Blue_S 6M - 5YEARS	1	IN-309821	403-9082632-9350711	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692107740482	2025-02-17T10:38:54+00:00	334001	IN	BIKANER	RAJASTHAN	ATS	false	true
407-4631572-2522704	347836461118	2025-02-18T18:29:59+00:00	B07NBFF3Q1	OvenThermometer	SYGA Kitchen Oven Thermometer Stainless Steel Monitoring Cooking Thermometer, 100 to 600 Degrees F Temperature Range	1	IN-310089	407-4631572-2522704	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46700696783402	2025-02-17T17:22:53+00:00	492001	IN	RAIPUR	CHHATTISGARH	ATS	false	true
407-6847127-3731511	347836413759	2025-02-18T18:29:59+00:00	B09X9VRM9G	Racquet-Grip-SkyBlue-2	SYGA Pack of 2 Badminton Tennis Racket Grip Self Adhesive Grip Handle Tape Racquet Grip Soft Replacement Non-Slip Anti Sweat Overgrip - Sky Blue	1	IN-309804	407-6847127-3731511	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46691139697842	2025-02-17T09:53:29+00:00	411014	IN	PUNE	MAHARASHTRA	ATS	false	true
171-9444256-5817919	347836461323	2025-02-18T18:29:59+00:00	B07YNQBMWS	PlainCap_Blue	SYGA Unisex Cotton Cap Knitted Baby Cap Piece PlainCap_Blue_Blue_S 6M - 5YEARS	1	IN-309805	171-9444256-5817919	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46692908321882	2025-02-17T09:54:20+00:00	452012	IN	Indore	MADHYA PRADESH	ATS	false	true
408-0817949-7206733	347836412462	2025-02-18T18:29:59+00:00	B0BSQXX113	PencilStandBag-6874Blue	SYGA Standing Pencil Case Large Capacity Pen Bag, Polyester Pencil Bag Storage Box Desk Organizer, Multi-Layer Pencil Holder Stationery Pencil Holder for Office	1	IN-310114	408-0817949-7206733	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46702030353762	2025-02-17T17:49:57+00:00	160022	IN	CHANDIGARHyou	CHANDIGARH	ATS	false	true
408-1587458-5337162	347836413780	2025-02-18T18:29:59+00:00	B09NKZVGT1	WaistChain-WP248	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-309947	408-1587458-5337162	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46696374403362	2025-02-17T13:36:00+00:00	403507	IN	MAPUSA	GOA	ATS	false	true
402-8121751-4960336	164608094561	2025-02-18T18:29:59+00:00	B09NKZVGT1	WaistChain-WP248	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-309864	402-8121751-4960336	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46694152073922	2025-02-17T11:31:36+00:00	384265	IN	PATAN	GUJARAT	ATS	true	false
403-2837013-1714740	347836413810	2025-02-18T18:29:59+00:00	B07G3855TW	SteamerPlate	SYGA Medium Stainless Steel Steamer Basket for Vegetable/Insert for Pots, Pans steam boiling (6.5"-10")	1	IN-310180	403-2837013-1714740	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704657851682	2025-02-17T20:00:25+00:00	380013	IN	AHMEDABAD	GUJARAT	ATS	false	true
171-8684360-0351520	347836412479	2025-02-18T18:29:59+00:00	B07G3855TW	SteamerPlate	SYGA Medium Stainless Steel Steamer Basket for Vegetable/Insert for Pots, Pans steam boiling (6.5"-10")	1	IN-310217	171-8684360-0351520	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732642977202	2025-02-18T01:36:47+00:00	390022	IN	VADODARA	GUJARAT	ATS	false	true
171-3787756-7621151	347836412486	2025-02-18T18:29:59+00:00	B07G9FFYT1	Zhook_Small	SYGA Over Door Rack Heavy Duty Reversible Brushed Stainless Steel Hook (Pack of 6, Small, Silver, 4cmx2cm)	1	IN-310154	171-3787756-7621151	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46701652822242	2025-02-17T18:43:15+00:00	712104	IN	Bandel	WEST BENGAL	ATS	false	true
